,Unnamed: 0,cust_id,total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity,cluster
716,716,CUST0000699774,251.49,36.0,1.2857142857142858,8.981785714285715,6.985833333333334,216,0
717,717,CUST0000799033,177.96,3.0,1.0,59.32,59.32,79,2
718,718,CUST0000744797,157.59000000000003,13.0,1.0833333333333333,13.132500000000002,12.122307692307697,163,0
719,719,CUST0000644348,126.07,13.0,1.0,9.697692307692307,9.697692307692307,129,0
720,720,CUST0000688013,639.79,59.0,1.5526315789473684,16.83657894736842,10.843898305084743,540,0
721,721,CUST0000843107,216.13,14.0,1.4,21.613000000000003,15.437857142857144,144,0
722,722,CUST0000543362,470.18,20.0,1.0526315789473684,24.74631578947368,23.509,297,2
723,723,CUST0000263489,614.97,29.0,1.0357142857142858,21.963214285714287,21.20586206896552,470,2
724,724,CUST0000664742,2422.94,118.0,1.388235294117647,28.50517647058824,20.53338983050848,1931,1
725,725,CUST0000539490,141.86999999999995,7.0,1.0,20.26714285714285,20.26714285714285,108,0
726,726,CUST0000345386,169.54000000000005,16.0,1.1428571428571428,12.11,10.59625,120,0
727,727,CUST0000561266,184.22000000000003,7.0,1.0,26.317142857142862,26.317142857142862,118,2
728,728,CUST0000718842,22.37,3.0,1.0,7.456666666666666,7.456666666666666,25,0
729,729,CUST0000975870,142.91000000000003,19.0,1.1875,8.931875000000002,7.521578947368423,112,0
730,730,CUST0000489228,22.07,1.0,1.0,22.07,22.07,12,2
731,731,CUST0000202837,171.83,21.0,1.1666666666666667,9.546111111111113,8.182380952380951,84,0
732,732,CUST0000961954,74.97999999999998,4.0,1.0,18.745,18.745,56,0
733,733,CUST0000907710,321.12999999999994,6.0,1.0,53.52166666666666,53.52166666666666,235,2
734,734,CUST0000039309,94.38,4.0,1.0,23.595,23.595,108,2
735,735,CUST0000709464,187.72000000000003,28.0,1.037037037037037,6.952592592592594,6.704285714285716,212,0
736,736,CUST0000446902,838.23,41.0,1.2424242424242424,25.40090909090909,20.444634146341464,883,2
737,737,CUST0000203551,146.88,11.0,1.0,13.352727272727272,13.352727272727272,170,0
738,738,CUST0000057656,139.75,7.0,1.1666666666666667,23.29166666666667,19.964285714285715,78,2
739,739,CUST0000711331,44.46,11.0,1.2222222222222223,4.94,4.041818181818182,39,0
740,740,CUST0000895686,265.84000000000003,7.0,1.0,37.97714285714286,37.97714285714286,242,2
741,741,CUST0000709576,71.55000000000003,3.0,1.0,23.850000000000005,23.850000000000005,50,2
742,742,CUST0000414096,26.280000000000005,1.0,1.0,26.280000000000005,26.280000000000005,8,2
743,743,CUST0000117092,8.96,3.0,1.0,2.986666666666667,2.986666666666667,12,0
744,744,CUST0000670922,499.75,106.0,1.4722222222222223,6.940972222222222,4.714622641509433,428,0
745,745,CUST0000750601,87.91999999999999,2.0,1.0,43.96,43.96,49,2
746,746,CUST0000299022,460.53,67.0,1.0806451612903225,7.4279032258064515,6.873582089552237,463,0
747,747,CUST0000302785,5.02,1.0,1.0,5.02,5.02,8,0
748,748,CUST0000833037,713.44,26.0,1.181818181818182,32.42909090909091,27.44,559,2
749,749,CUST0000501703,329.35,11.0,1.0,29.94090909090909,29.94090909090909,244,2
750,750,CUST0000188187,718.72,17.0,1.0,42.27764705882353,42.27764705882353,560,2
751,751,CUST0000203439,535.54,151.0,1.6966292134831462,6.017303370786516,3.5466225165562912,469,0
752,752,CUST0000404726,17.54,1.0,1.0,17.54,17.54,9,0
753,753,CUST0000493522,123.41,10.0,1.6666666666666667,20.56833333333333,12.341,91,0
754,754,CUST0000826662,516.98,43.0,1.303030303030303,15.666060606060604,12.022790697674418,493,0
755,755,CUST0000021161,1928.59,52.0,1.0196078431372548,37.815490196078436,37.08826923076924,1216,2
756,756,CUST0000290153,88.85999999999999,10.0,1.1111111111111112,9.873333333333333,8.886000000000001,97,0
757,757,CUST0000666036,96.8,6.0,1.2,19.36,16.133333333333333,76,0
758,758,CUST0000644466,1381.8,30.0,1.0344827586206895,47.64827586206896,46.06,999,2
759,759,CUST0000498546,1012.15,42.0,1.0769230769230769,25.952564102564107,24.098809523809525,738,2
760,760,CUST0000419779,3374.2700000000004,141.0,2.7115384615384617,64.8898076923077,23.93099290780142,2125,1
761,761,CUST0000142138,242.72,51.0,1.7,8.090666666666666,4.7592156862745085,178,0
762,762,CUST0000383763,224.82,19.0,1.5833333333333333,18.735,11.832631578947368,162,0
763,763,CUST0000223633,39.51,1.0,1.0,39.51,39.51,39,2
764,764,CUST0000399414,51.40000000000001,4.0,1.0,12.85,12.85,47,0
765,765,CUST0000238745,91.32,6.0,1.0,15.22,15.22,90,0
766,766,CUST0000817553,281.12,18.0,1.3846153846153846,21.62461538461539,15.617777777777777,220,0
767,767,CUST0000823177,107.78999999999998,10.0,1.6666666666666667,17.964999999999996,10.778999999999998,70,0
768,768,CUST0000543374,915.17,33.0,1.2692307692307692,35.198846153846155,27.732424242424244,553,2
769,769,CUST0000099900,15.78,1.0,1.0,15.78,15.78,15,0
770,770,CUST0000084041,9.81,2.0,1.0,4.9049999999999985,4.9049999999999985,9,0
771,771,CUST0000913796,413.01,37.0,1.1935483870967742,13.322903225806453,11.162432432432432,320,0
772,772,CUST0000836989,272.37,7.0,1.0,38.91,38.91,236,2
773,773,CUST0000742733,113.67000000000002,8.0,1.1428571428571428,16.23857142857143,14.208750000000002,94,0
774,774,CUST0000248972,552.26,35.0,1.206896551724138,19.04344827586207,15.778857142857143,533,0
775,775,CUST0000623730,104.87,46.0,1.2105263157894737,2.7597368421052635,2.279782608695652,100,0
776,776,CUST0000663246,100.2,31.0,1.1923076923076923,3.8538461538461535,3.2322580645161287,78,0
777,777,CUST0000293398,32.79,8.0,1.1428571428571428,4.684285714285714,4.09875,30,0
778,778,CUST0000519446,79.37,8.0,1.0,9.92125,9.92125,55,0
779,779,CUST0000770969,62.45,20.0,1.1111111111111112,3.4694444444444437,3.1225,75,0
780,780,CUST0000627420,114.28,12.0,1.5,14.285,9.523333333333332,95,0
781,781,CUST0000335064,1037.07,248.0,2.5050505050505047,10.475454545454543,4.181733870967742,993,1
782,782,CUST0000899822,599.39,49.0,1.1666666666666667,14.271190476190474,12.232448979591837,444,0
783,783,CUST0000037123,2564.38,210.0,1.891891891891892,23.10252252252252,12.211333333333332,3828,1
784,784,CUST0000484341,252.65000000000003,3.0,1.0,84.21666666666668,84.21666666666668,158,2
785,785,CUST0000615249,144.6,21.0,1.05,7.229999999999999,6.885714285714285,114,0
786,786,CUST0000844393,381.05,24.0,1.4117647058823528,22.414705882352944,15.877083333333333,347,2
787,787,CUST0000230478,79.08,6.0,1.5,19.77,13.18,71,0
788,788,CUST0000219525,223.41,32.0,1.1034482758620692,7.703793103448277,6.9815625,180,0
789,789,CUST0000805341,288.57000000000005,32.0,1.391304347826087,12.546521739130435,9.017812500000002,220,0
790,790,CUST0000286210,81.46999999999998,6.0,1.0,13.578333333333333,13.578333333333333,58,0
791,791,CUST0000840254,177.55,70.0,1.3725490196078431,3.481372549019608,2.5364285714285715,154,0
792,792,CUST0000893334,102.62,11.0,1.375,12.8275,9.329090909090908,97,0
793,793,CUST0000613822,58.85,2.0,1.0,29.425,29.425,38,2
794,794,CUST0000179179,564.51,17.0,1.1333333333333333,37.634,33.20647058823529,537,2
795,795,CUST0000517034,340.15,17.0,1.7,34.015,20.008823529411767,357,2
796,796,CUST0000972801,213.79,10.0,1.25,26.723749999999995,21.379,195,2
797,797,CUST0000962700,61.41,6.0,1.0,10.235,10.235,58,0
798,798,CUST0000007939,123.19,10.0,1.4285714285714286,17.59857142857143,12.319,97,0
799,799,CUST0000926111,61.10000000000001,4.0,1.0,15.275000000000002,15.275000000000002,35,0
800,800,CUST0000719149,506.96,35.0,1.1666666666666667,16.898666666666667,14.484571428571426,453,0
801,801,CUST0000384595,105.08,6.0,1.0,17.513333333333335,17.513333333333335,81,0
802,802,CUST0000620309,20.6,3.0,1.0,6.866666666666667,6.866666666666667,16,0
803,803,CUST0000757450,36.08,2.0,1.0,18.04,18.04,32,0
804,804,CUST0000197181,24.210000000000004,1.0,1.0,24.210000000000004,24.210000000000004,14,2
805,805,CUST0000248857,54.39,2.0,1.0,27.195,27.195,54,2
806,806,CUST0000344309,1183.96,18.0,1.0588235294117647,69.64470588235294,65.77555555555556,652,2
807,807,CUST0000647048,11.11,1.0,1.0,11.11,11.11,11,0
808,808,CUST0000942569,86.17999999999998,5.0,1.6666666666666667,28.726666666666667,17.235999999999994,75,2
809,809,CUST0000300687,52.47000000000001,7.0,1.1666666666666667,8.745000000000001,7.495714285714286,35,0
810,810,CUST0000657952,1319.24,40.0,1.1428571428571428,37.692571428571426,32.981,862,2
811,811,CUST0000017570,421.01,6.0,1.0,70.16833333333334,70.16833333333334,244,2
812,812,CUST0000818491,55.07,2.0,1.0,27.535,27.535,17,2
813,813,CUST0000128698,40.28999999999999,1.0,1.0,40.28999999999999,40.28999999999999,34,2
814,814,CUST0000003028,10.61,6.0,1.2,2.1220000000000003,1.7683333333333335,8,0
815,815,CUST0000379344,188.8,13.0,1.4444444444444444,20.977777777777774,14.523076923076925,142,0
816,816,CUST0000539286,176.34000000000003,6.0,1.0,29.390000000000004,29.390000000000004,99,2
817,817,CUST0000939563,917.84,47.0,1.205128205128205,23.534358974358977,19.528510638297874,616,2
818,818,CUST0000397549,208.12000000000003,13.0,1.0,16.009230769230772,16.009230769230772,162,0
819,819,CUST0000504469,86.78,3.0,1.0,28.926666666666666,28.926666666666666,52,2
820,820,CUST0000805189,98.44,5.0,1.0,19.688,19.688,79,0
821,821,CUST0000935961,2.93,1.0,1.0,2.93,2.93,3,0
822,822,CUST0000214594,1586.4599999999996,37.0,1.0571428571428572,45.32742857142856,42.87729729729729,1164,2
823,823,CUST0000286323,118.16,3.0,1.0,39.386666666666656,39.386666666666656,152,2
824,824,CUST0000428504,461.4,24.0,1.0434782608695652,20.06086956521739,19.225,304,2
825,825,CUST0000577741,1017.42,37.0,1.0571428571428572,29.069142857142857,27.49783783783784,558,2
826,826,CUST0000081896,280.94,51.0,1.3783783783783785,7.592972972972972,5.508627450980391,221,0
827,827,CUST0000529848,1681.59,104.0,1.118279569892473,18.081612903225807,16.169134615384618,1863,1
828,828,CUST0000881224,28.56,1.0,1.0,28.56,28.56,18,2
829,829,CUST0000463900,1099.21,63.0,1.1454545454545455,19.985636363636363,17.447777777777773,623,2
830,830,CUST0000835681,51.03,4.0,1.0,12.7575,12.7575,61,0
831,831,CUST0000494345,12.490000000000002,1.0,1.0,12.490000000000002,12.490000000000002,14,0
832,832,CUST0000678474,129.47,8.0,1.1428571428571428,18.49571428571429,16.18375,141,0
833,833,CUST0000831416,448.17,25.0,1.1363636363636365,20.37136363636364,17.9268,378,2
834,834,CUST0000165054,86.22,5.0,1.0,17.244,17.244,67,0
835,835,CUST0000244507,18.03,3.0,3.0,18.03,6.010000000000002,8,0
836,836,CUST0000076365,168.01,27.0,1.2272727272727273,7.636818181818183,6.2225925925925925,127,0
837,837,CUST0000347080,77.13000000000002,10.0,1.1111111111111112,8.57,7.713000000000001,56,0
838,838,CUST0000184215,10.36,1.0,1.0,10.36,10.36,5,0
839,839,CUST0000208822,230.05999999999997,35.0,1.25,8.216428571428569,6.573142857142855,198,0
840,840,CUST0000343114,1.6,1.0,1.0,1.6,1.6,1,0
841,841,CUST0000440708,13.51,3.0,1.0,4.503333333333333,4.503333333333333,17,0
842,842,CUST0000925831,809.21,80.0,1.25,12.64390625,10.115125,736,0
843,843,CUST0000708150,142.82999999999996,34.0,1.5454545454545454,6.492272727272725,4.200882352941174,115,0
844,844,CUST0000605487,35.39,5.0,1.0,7.077999999999999,7.077999999999999,20,0
845,845,CUST0000500238,141.77,15.0,1.1538461538461535,10.905384615384618,9.451333333333334,149,0
846,846,CUST0000601412,43.78000000000001,2.0,1.0,21.890000000000004,21.890000000000004,25,2
847,847,CUST0000937197,888.64,64.0,1.4222222222222225,19.747555555555557,13.885,806,2
848,848,CUST0000629674,117.34,4.0,1.0,29.335,29.335,79,2
849,849,CUST0000602918,23.37,11.0,1.0,2.1245454545454545,2.1245454545454545,26,0
850,850,CUST0000755368,396.07999999999987,24.0,1.0,16.50333333333333,16.50333333333333,322,0
851,851,CUST0000496191,84.87,4.0,1.3333333333333333,28.290000000000006,21.2175,56,2
852,852,CUST0000172062,218.63999999999996,13.0,1.3,21.863999999999994,16.818461538461534,176,0
853,853,CUST0000365075,5.53,1.0,1.0,5.53,5.53,4,0
854,854,CUST0000494202,90.21999999999998,15.0,1.0,6.014666666666666,6.014666666666666,86,0
855,855,CUST0000679741,45.3,4.0,1.0,11.325,11.325,41,0
856,856,CUST0000628115,169.95,8.0,1.0,21.24375,21.24375,87,2
857,857,CUST0000340481,613.9399999999998,2.0,1.0,306.97,306.97,346,2
858,858,CUST0000613436,28.33,2.0,2.0,28.33,14.165,17,2
859,859,CUST0000787846,413.21,30.0,1.2,16.5284,13.773666666666667,238,0
860,860,CUST0000571040,239.61,38.0,1.4615384615384617,9.21576923076923,6.305526315789473,149,0
861,861,CUST0000261487,62.76000000000001,1.0,1.0,62.76000000000001,62.76000000000001,37,2
862,862,CUST0000681996,182.41000000000003,12.0,1.0909090909090908,16.582727272727276,15.200833333333335,119,0
863,863,CUST0000659920,164.97,6.0,1.2,32.994,27.495,129,2
864,864,CUST0000530003,167.05999999999997,6.0,1.2,33.41199999999999,27.84333333333333,141,2
865,865,CUST0000397540,39.03,5.0,1.6666666666666667,13.009999999999998,7.805999999999999,65,0
866,866,CUST0000631687,50.58,1.0,1.0,50.58,50.58,34,2
867,867,CUST0000724917,41.790000000000006,6.0,1.0,6.965000000000002,6.965000000000002,27,0
868,868,CUST0000842933,365.31,25.0,1.1904761904761905,17.395714285714284,14.6124,239,0
869,869,CUST0000759341,96.03,2.0,1.0,48.015,48.015,64,2
870,870,CUST0000889222,74.84,6.0,6.0,74.84,12.473333333333334,58,1
871,871,CUST0000160523,48.63999999999999,7.0,1.0,6.948571428571428,6.948571428571428,30,0
872,872,CUST0000899336,669.02,14.0,1.0,47.78714285714285,47.78714285714285,500,2
873,873,CUST0000782031,12.37,1.0,1.0,12.37,12.37,11,0
874,874,CUST0000832236,295.53,14.0,1.0,21.10928571428571,21.10928571428571,323,2
875,875,CUST0000909859,483.7600000000001,23.0,1.0952380952380951,23.03619047619048,21.03304347826087,303,2
876,876,CUST0000819966,76.39999999999998,4.0,1.0,19.1,19.1,59,0
877,877,CUST0000631617,350.98,36.0,1.7142857142857142,16.713333333333335,9.749444444444443,312,0
878,878,CUST0000761891,106.78000000000002,7.0,1.1666666666666667,17.796666666666674,15.254285714285714,69,0
879,879,CUST0000441645,161.3,5.0,1.0,32.260000000000005,32.260000000000005,112,2
880,880,CUST0000592982,132.02,9.0,1.5,22.00333333333333,14.66888888888889,115,0
881,881,CUST0000828190,135.87,14.0,1.0,9.705,9.705,126,0
882,882,CUST0000430560,58.8,3.0,1.0,19.6,19.6,49,0
883,883,CUST0000394127,50.75000000000001,3.0,1.5,25.375000000000004,16.916666666666668,175,2
884,884,CUST0000141156,25.92,2.0,2.0,25.92,12.96,45,0
885,885,CUST0000754613,652.24,18.0,1.2,43.48266666666667,36.235555555555564,365,2
886,886,CUST0000540195,31.479999999999997,1.0,1.0,31.479999999999997,31.479999999999997,15,2
887,887,CUST0000904289,153.85,32.0,1.28,6.154,4.8078125,150,0
888,888,CUST0000075764,410.61,89.0,1.459016393442623,6.7313114754098375,4.613595505617979,349,0
889,889,CUST0000085862,19.73,1.0,1.0,19.73,19.73,24,0
890,890,CUST0000794405,62.85,2.0,1.0,31.425,31.425,55,2
891,891,CUST0000763612,92.43,5.0,1.25,23.1075,18.486,60,2
892,892,CUST0000995409,24.71,1.0,1.0,24.71,24.71,17,2
893,893,CUST0000528711,96.45999999999998,23.0,1.0952380952380951,4.593333333333332,4.19391304347826,75,0
894,894,CUST0000947342,41.18000000000001,2.0,2.0,41.18000000000001,20.590000000000003,22,2
895,895,CUST0000265741,140.04999999999998,12.0,1.5,17.506249999999998,11.670833333333333,117,0
896,896,CUST0000403694,27.33,2.0,1.0,13.665,13.665,20,0
897,897,CUST0000007392,85.8,8.0,1.0,10.725,10.725,104,0
898,898,CUST0000203216,424.91,59.0,1.5526315789473684,11.18184210526316,7.20186440677966,230,0
899,899,CUST0000703478,156.39999999999995,21.0,1.3125,9.775,7.447619047619049,100,0
900,900,CUST0000998450,75.96000000000002,2.0,1.0,37.98,37.98,14,2
901,901,CUST0000782711,29.93,4.0,1.0,7.4825,7.4825,18,0
902,902,CUST0000566965,100.6,25.0,1.5625,6.2875000000000005,4.024,133,0
903,903,CUST0000896306,668.13,45.0,1.25,18.559166666666666,14.847333333333333,677,0
904,904,CUST0000132530,107.38,10.0,1.1111111111111112,11.931111111111115,10.738,55,0
905,905,CUST0000531336,244.2,48.0,1.2307692307692308,6.2615384615384615,5.0875,192,0
906,906,CUST0000646780,49.95,6.0,1.0,8.325000000000001,8.325000000000001,52,0
907,907,CUST0000197571,63.30999999999999,2.0,1.0,31.654999999999994,31.654999999999994,40,2
908,908,CUST0000584859,223.68000000000004,16.0,1.2307692307692308,17.20615384615385,13.980000000000002,145,0
909,909,CUST0000911775,68.25,7.0,1.4,13.65,9.75,45,0
910,910,CUST0000986882,578.22,15.0,1.0714285714285714,41.30142857142857,38.548,314,2
911,911,CUST0000937338,1130.02,30.0,1.0344827586206895,38.966206896551725,37.66733333333333,1020,2
912,912,CUST0000654988,104.69000000000004,9.0,1.0,11.632222222222225,11.632222222222225,117,0
913,913,CUST0000398783,115.77,8.0,1.0,14.47125,14.47125,135,0
914,914,CUST0000666576,277.9700000000001,9.0,1.2857142857142858,39.710000000000015,30.885555555555573,152,2
915,915,CUST0000988308,119.68999999999998,9.0,1.0,13.298888888888886,13.298888888888886,91,0
916,916,CUST0000804514,20.23,1.0,1.0,20.23,20.23,6,0
917,917,CUST0000434655,34.14,3.0,1.0,11.38,11.38,24,0
918,918,CUST0000174178,1.77,1.0,1.0,1.77,1.77,2,0
919,919,CUST0000981735,2.06,2.0,1.0,1.03,1.03,2,0
920,920,CUST0000682255,186.63,4.0,1.0,46.6575,46.6575,114,2
921,921,CUST0000145018,56.37,10.0,1.0,5.6370000000000005,5.6370000000000005,44,0
922,922,CUST0000957764,149.2,2.0,1.0,74.6,74.6,102,2
923,923,CUST0000100452,36.540000000000006,8.0,1.6,7.3080000000000025,4.567500000000001,34,0
924,924,CUST0000687297,18.0,3.0,1.0,6.0,6.0,16,0
925,925,CUST0000754113,586.9899999999999,55.0,1.0185185185185186,10.870185185185184,10.672545454545453,556,0
926,926,CUST0000604697,162.43999999999997,13.0,1.181818181818182,14.767272727272726,12.495384615384614,129,0
927,927,CUST0000287800,105.57999999999998,37.0,1.1212121212121209,3.199393939393939,2.853513513513513,119,0
928,928,CUST0000077682,152.48,21.0,2.1,15.248,7.2609523809523795,126,0
929,929,CUST0000939957,153.24,6.0,1.0,25.540000000000006,25.540000000000006,148,2
930,930,CUST0000233923,19.86,1.0,1.0,19.86,19.86,13,0
931,931,CUST0000663598,133.32,7.0,1.0,19.04571428571429,19.04571428571429,110,0
932,932,CUST0000642685,99.93,5.0,1.6666666666666667,33.309999999999995,19.986,94,2
933,933,CUST0000613655,12.65,1.0,1.0,12.65,12.65,10,0
934,934,CUST0000141780,265.12,32.0,1.3333333333333333,11.046666666666667,8.285,245,0
935,935,CUST0000980240,19.9,6.0,1.2,3.98,3.3166666666666664,20,0
936,936,CUST0000493580,19.44,8.0,1.0,2.43,2.43,24,0
937,937,CUST0000490710,78.86000000000001,4.0,1.0,19.715000000000003,19.715000000000003,31,0
938,938,CUST0000884311,935.02,48.0,1.0909090909090908,21.25045454545455,19.479583333333334,489,2
939,939,CUST0000240534,81.22999999999998,4.0,1.0,20.3075,20.3075,52,0
940,940,CUST0000561927,411.02,36.0,1.2857142857142858,14.679285714285712,11.417222222222223,327,0
941,941,CUST0000779293,38.97,1.0,1.0,38.97,38.97,28,2
942,942,CUST0000930673,433.06,17.0,1.0,25.474117647058822,25.474117647058822,353,2
943,943,CUST0000132619,10.8,6.0,1.2,2.16,1.8,8,0
944,944,CUST0000642917,12.890000000000002,4.0,1.0,3.2225000000000006,3.2225000000000006,6,0
945,945,CUST0000853200,118.48,21.0,1.2352941176470589,6.9694117647058835,5.641904761904763,88,0
946,946,CUST0000693648,96.18,9.0,1.0,10.686666666666667,10.686666666666667,78,0
947,947,CUST0000709487,191.3,15.0,1.1538461538461535,14.715384615384615,12.753333333333336,151,0
948,948,CUST0000692659,12.96,1.0,1.0,12.96,12.96,9,0
949,949,CUST0000190355,1281.11,78.0,1.0985915492957747,18.043802816901408,16.42448717948718,1592,2
950,950,CUST0000859256,208.82,16.0,1.0,13.05125,13.05125,134,0
951,951,CUST0000885185,105.29,7.0,1.4,21.058000000000003,15.04142857142857,87,0
952,952,CUST0000486650,81.14999999999998,12.0,1.3333333333333333,9.016666666666666,6.762499999999998,80,0
953,953,CUST0000328513,78.01000000000002,7.0,1.0,11.144285714285717,11.144285714285717,74,0
954,954,CUST0000125691,79.84999999999997,9.0,1.0,8.872222222222216,8.872222222222216,47,0
955,955,CUST0000467012,350.63,44.0,1.3333333333333333,10.625151515151517,7.968863636363636,253,0
956,956,CUST0000002813,145.02,12.0,1.0,12.085,12.085,118,0
957,957,CUST0000564860,458.62000000000006,44.0,1.2571428571428571,13.103428571428573,10.42318181818182,323,0
958,958,CUST0000019198,153.97,10.0,1.0,15.397,15.397,82,0
959,959,CUST0000391045,88.43,4.0,1.0,22.1075,22.1075,69,2
960,960,CUST0000882908,28.25,2.0,1.0,14.125,14.125,21,0
961,961,CUST0000082008,111.15000000000002,5.0,1.0,22.230000000000004,22.230000000000004,79,2
962,962,CUST0000215621,237.96,8.0,1.0,29.745,29.745,324,2
963,963,CUST0000736981,18.67,1.0,1.0,18.67,18.67,17,0
964,964,CUST0000541503,899.3199999999998,73.0,1.2807017543859651,15.77754385964912,12.31945205479452,454,0
965,965,CUST0000352529,320.24999999999994,43.0,1.303030303030303,9.704545454545453,7.447674418604651,178,0
966,966,CUST0000310991,827.2,16.0,1.0,51.7,51.7,413,2
967,967,CUST0000561346,164.39,17.0,1.3076923076923077,12.645384615384614,9.67,178,0
968,968,CUST0000311641,72.52999999999999,4.0,1.0,18.1325,18.1325,68,0
969,969,CUST0000196337,76.81,3.0,1.0,25.60333333333333,25.60333333333333,68,2
970,970,CUST0000794328,588.89,113.0,1.6865671641791045,8.789402985074627,5.2114159292035405,460,0
971,971,CUST0000081078,180.07,13.0,1.0833333333333333,15.005833333333333,13.85153846153846,154,0
972,972,CUST0000863361,190.79,32.0,1.2307692307692308,7.338076923076922,5.9621875,186,0
973,973,CUST0000777781,1306.04,76.0,1.1176470588235294,19.20647058823529,17.184736842105266,1166,2
974,974,CUST0000207155,532.12,11.0,1.1,53.211999999999996,48.37454545454546,421,2
975,975,CUST0000632621,207.15000000000003,9.0,1.2857142857142858,29.592857142857145,23.01666666666667,119,2
976,976,CUST0000084707,216.93000000000004,8.0,1.0,27.116250000000004,27.116250000000004,250,2
977,977,CUST0000018509,49.85,1.0,1.0,49.85,49.85,25,2
978,978,CUST0000420196,167.64,3.0,1.0,55.88,55.88,159,2
979,979,CUST0000649952,79.17999999999998,2.0,1.0,39.58999999999999,39.58999999999999,50,2
980,980,CUST0000629745,286.37999999999994,8.0,1.0,35.79749999999999,35.79749999999999,274,2
981,981,CUST0000750007,107.85,8.0,1.0,13.48125,13.48125,51,0
982,982,CUST0000790456,263.24,9.0,1.0,29.24888888888889,29.24888888888889,191,2
983,983,CUST0000284687,59.96000000000001,8.0,1.1428571428571428,8.565714285714286,7.495000000000001,43,0
984,984,CUST0000011202,312.74999999999983,3.0,1.0,104.24999999999994,104.24999999999994,155,2
985,985,CUST0000709994,134.32000000000002,9.0,1.125,16.790000000000006,14.924444444444447,89,0
986,986,CUST0000745547,156.91,6.0,1.0,26.15166666666667,26.15166666666667,117,2
987,987,CUST0000990699,16.6,3.0,1.5,8.3,5.533333333333334,15,0
988,988,CUST0000365371,84.47,6.0,1.0,14.078333333333333,14.078333333333333,82,0
989,989,CUST0000575523,26.8,3.0,1.0,8.933333333333332,8.933333333333332,22,0
990,990,CUST0000043541,221.06,17.0,1.0625,13.81625,13.003529411764704,157,0
991,991,CUST0000634424,39.64,4.0,2.0,19.82,9.91,36,0
992,992,CUST0000047511,18.0,3.0,1.5,9.0,6.0,14,0
993,993,CUST0000406750,29.05,17.0,1.8888888888888888,3.2277777777777774,1.7088235294117646,44,0
994,994,CUST0000172891,442.58,21.0,1.1052631578947372,23.29368421052632,21.075238095238095,535,2
995,995,CUST0000779849,108.74,12.0,1.0,9.061666666666666,9.061666666666666,97,0
996,996,CUST0000355900,461.65,72.0,1.2203389830508475,7.82457627118644,6.411805555555556,383,0
997,997,CUST0000830524,152.34,5.0,1.0,30.468000000000004,30.468000000000004,109,2
998,998,CUST0000576842,135.67000000000002,3.0,1.0,45.223333333333336,45.223333333333336,118,2
999,999,CUST0000970922,59.42000000000001,6.0,1.5,14.855000000000002,9.903333333333334,26,0
1000,1000,CUST0000075785,199.01,24.0,1.2,9.9505,8.292083333333332,248,0
1001,1001,CUST0000451206,19.0,2.0,1.0,9.5,9.5,13,0
1002,1002,CUST0000638261,267.3,24.0,1.1428571428571428,12.72857142857143,11.1375,137,0
1003,1003,CUST0000633237,353.07,8.0,1.0,44.13375,44.13375,146,2
1004,1004,CUST0000207946,34.11,5.0,1.0,6.822,6.822,35,0
1005,1005,CUST0000903846,499.57000000000005,31.0,1.148148148148148,18.502592592592595,16.115161290322582,484,0
1006,1006,CUST0000407495,189.94000000000003,6.0,1.2,37.98800000000001,31.65666666666667,132,2
1007,1007,CUST0000307323,294.65,42.0,1.135135135135135,7.963513513513512,7.01547619047619,300,0
1008,1008,CUST0000634693,337.6,36.0,1.2,11.253333333333336,9.377777777777778,252,0
1009,1009,CUST0000551229,293.76,11.0,1.2222222222222223,32.64,26.705454545454543,239,2
1010,1010,CUST0000200457,103.02,10.0,1.1111111111111112,11.446666666666665,10.302,73,0
1011,1011,CUST0000756576,222.43000000000004,33.0,1.1785714285714286,7.943928571428572,6.740303030303031,98,0
1012,1012,CUST0000235415,153.95,3.0,1.0,51.31666666666666,51.31666666666666,131,2
1013,1013,CUST0000165005,273.19000000000005,21.0,1.05,13.659500000000005,13.009047619047621,195,0
1014,1014,CUST0000868707,87.52000000000002,3.0,1.0,29.173333333333336,29.173333333333336,59,2
1015,1015,CUST0000861708,19.12,7.0,1.0,2.731428571428571,2.731428571428571,20,0
1016,1016,CUST0000067645,292.27,8.0,1.3333333333333333,48.71166666666666,36.53375,189,2
1017,1017,CUST0000892934,25.91,1.0,1.0,25.91,25.91,21,2
1018,1018,CUST0000940412,14.72,1.0,1.0,14.72,14.72,7,0
1019,1019,CUST0000129371,61.65000000000001,4.0,1.0,15.4125,15.4125,51,0
1020,1020,CUST0000960829,905.31,54.0,1.0384615384615383,17.409807692307698,16.765,708,2
1021,1021,CUST0000336132,71.90999999999998,7.0,1.75,17.977499999999996,10.27285714285714,54,0
1022,1022,CUST0000137987,83.27000000000002,27.0,1.5882352941176472,4.898235294117646,3.084074074074074,107,0
1023,1023,CUST0000612841,32.47000000000001,16.0,1.2307692307692308,2.4976923076923083,2.0293750000000004,33,0
1024,1024,CUST0000404647,263.67,17.0,1.2142857142857142,18.833571428571428,15.510000000000002,233,0
1025,1025,CUST0000209021,96.85,6.0,1.2,19.37,16.141666666666666,52,0
1026,1026,CUST0000092303,58.38999999999999,6.0,1.2,11.678,9.731666666666666,31,0
1027,1027,CUST0000988001,1604.06,113.0,1.6142857142857143,22.915142857142854,14.195221238938053,1301,1
