,cust_id,total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
1254,CUST0000603483,151.16,32.0,1.3333333333333333,6.298333333333333,4.72375,112
1255,CUST0000869779,47.269999999999996,4.0,1.3333333333333333,15.756666666666666,11.817499999999999,21
1256,CUST0000475857,14.24,1.0,1.0,14.24,14.24,8
1257,CUST0000562852,18.75,6.0,1.2,3.75,3.125,22
1258,CUST0000906157,1296.7600000000002,156.0,1.6956521739130435,14.09521739130435,8.312564102564105,544
1259,CUST0000741458,20.25,2.0,1.0,10.125,10.125,13
1260,CUST0000883629,21.76,3.0,1.0,7.253333333333334,7.253333333333334,16
1261,CUST0000833210,14.6,4.0,1.0,3.65,3.65,21
1262,CUST0000758391,96.96,14.0,1.0,6.925714285714285,6.925714285714285,92
1263,CUST0000527727,5.56,3.0,1.0,1.8533333333333333,1.8533333333333333,5
1264,CUST0000908339,33.49,4.0,1.0,8.3725,8.3725,33
1265,CUST0000682944,22.43,3.0,1.5,11.215,7.476666666666667,22
1266,CUST0000971863,38.339999999999996,3.0,1.5,19.169999999999998,12.78,38
1267,CUST0000143785,7.83,2.0,1.0,3.915,3.915,6
1268,CUST0000462617,41.66,1.0,1.0,41.66,41.66,20
1269,CUST0000680107,0.98,1.0,1.0,0.98,0.98,1
1270,CUST0000121847,70.82,3.0,1.5,35.41,23.606666666666666,87
1271,CUST0000283153,5.23,2.0,1.0,2.615,2.615,5
1272,CUST0000896246,64.82000000000001,6.0,2.0,21.60666666666667,10.803333333333335,29
1273,CUST0000396551,35.050000000000004,1.0,1.0,35.050000000000004,35.050000000000004,38
1274,CUST0000025746,51.09000000000001,8.0,2.0,12.772500000000003,6.386250000000001,23
1275,CUST0000773965,6.22,2.0,1.0,3.11,3.11,7
1276,CUST0000903937,8.67,3.0,1.0,2.89,2.89,8
1277,CUST0000422638,27.82,4.0,1.0,6.955,6.955,22
1278,CUST0000058881,7.390000000000001,9.0,1.0,0.8211111111111111,0.8211111111111111,10
1279,CUST0000936026,15.290000000000001,1.0,1.0,15.290000000000001,15.290000000000001,5
1280,CUST0000873425,48.61,15.0,1.25,4.050833333333333,3.240666666666667,64
1281,CUST0000201378,14.450000000000001,1.0,1.0,14.450000000000001,14.450000000000001,9
1282,CUST0000479397,38.58,5.0,1.6666666666666667,12.86,7.715999999999999,33
1283,CUST0000460564,222.98000000000002,31.0,1.1923076923076923,8.576153846153847,7.192903225806452,228
1284,CUST0000051582,10.790000000000001,1.0,1.0,10.790000000000001,10.790000000000001,7
1285,CUST0000438228,407.36000000000007,35.0,1.0294117647058822,11.981176470588238,11.638857142857145,77
1286,CUST0000952913,198.96,37.0,1.2333333333333334,6.632000000000001,5.377297297297297,126
1287,CUST0000677285,24.619999999999997,7.0,1.0,3.517142857142857,3.517142857142857,21
1288,CUST0000082191,15.6,4.0,1.0,3.9,3.9,13
1289,CUST0000227284,51.769999999999996,4.0,1.0,12.942499999999999,12.942499999999999,31
1290,CUST0000291269,19.41,2.0,2.0,19.41,9.705,11
1291,CUST0000422532,20.6,6.0,1.0,3.4333333333333336,3.4333333333333336,16
1292,CUST0000007759,8.15,3.0,1.0,2.716666666666667,2.716666666666667,6
1293,CUST0000985342,15.41,2.0,2.0,15.41,7.705,9
1294,CUST0000712525,3.26,1.0,1.0,3.26,3.26,4
1295,CUST0000233291,7.08,1.0,1.0,7.08,7.08,6
1296,CUST0000629744,27.130000000000006,2.0,2.0,27.130000000000006,13.565000000000003,16
1297,CUST0000937048,33.529999999999994,4.0,1.0,8.382499999999999,8.382499999999999,56
1298,CUST0000529901,0.98,1.0,1.0,0.98,0.98,1
1299,CUST0000342432,12.37,2.0,1.0,6.185,6.185,11
1300,CUST0000740753,16.25,3.0,1.0,5.416666666666667,5.416666666666667,12
1301,CUST0000306182,109.21000000000001,11.0,1.0,9.92818181818182,9.92818181818182,81
1302,CUST0000368360,48.53999999999999,7.0,1.0,6.934285714285713,6.934285714285713,38
1303,CUST0000007960,46.04,2.0,1.0,23.02,23.02,25
1304,CUST0000644706,2.02,2.0,1.0,1.01,1.01,2
1305,CUST0000345452,90.38,5.0,1.25,22.595,18.076,62
1306,CUST0000700775,37.05,1.0,1.0,37.05,37.05,13
1307,CUST0000707688,16.59,2.0,1.0,8.295,8.295,12
1308,CUST0000130603,64.79,1.0,1.0,64.79,64.79,30
1309,CUST0000072078,32.67,2.0,1.0,16.335,16.335,17
1310,CUST0000875791,13.59,17.0,1.0,0.7994117647058824,0.7994117647058824,17
1311,CUST0000843404,9.33,1.0,1.0,9.33,9.33,6
1312,CUST0000076448,203.45000000000002,4.0,1.0,50.862500000000004,50.862500000000004,108
1313,CUST0000549619,101.64999999999999,6.0,1.0,16.941666666666666,16.941666666666666,68
1314,CUST0000208086,12.58,2.0,1.0,6.29,6.29,12
1315,CUST0000642066,11.09,1.0,1.0,11.09,11.09,9
1316,CUST0000881252,17.0,1.0,1.0,17.0,17.0,18
1317,CUST0000398840,17.39,1.0,1.0,17.39,17.39,21
1318,CUST0000496202,24.43,2.0,1.0,12.215,12.215,18
1319,CUST0000389099,10.69,1.0,1.0,10.69,10.69,9
1320,CUST0000436891,85.06000000000002,24.0,1.263157894736842,4.476842105263159,3.5441666666666674,95
1321,CUST0000624644,43.76,3.0,1.0,14.586666666666666,14.586666666666666,32
1322,CUST0000116224,1.96,2.0,1.0,0.98,0.98,2
1323,CUST0000980851,11.55,3.0,1.0,3.85,3.85,11
1324,CUST0000970442,12.78,2.0,1.0,6.39,6.39,10
1325,CUST0000731822,140.74,20.0,1.1764705882352942,8.278823529411765,7.037000000000001,100
1326,CUST0000307261,47.96,11.0,1.2222222222222223,5.328888888888889,4.36,60
1327,CUST0000596446,39.8,5.0,1.25,9.95,7.959999999999999,29
1328,CUST0000584956,6.64,1.0,1.0,6.64,6.64,5
1329,CUST0000647611,10.620000000000001,3.0,1.0,3.5400000000000005,3.5400000000000005,10
1330,CUST0000364227,83.79999999999998,13.0,1.0833333333333333,6.983333333333332,6.446153846153845,67
1331,CUST0000399126,45.05,1.0,1.0,45.05,45.05,16
1332,CUST0000699659,21.65,2.0,1.0,10.825,10.825,20
1333,CUST0000422634,305.78999999999996,14.0,1.1666666666666667,25.482499999999998,21.842142857142854,205
1334,CUST0000168291,0.98,1.0,1.0,0.98,0.98,1
1335,CUST0000126424,18.340000000000003,2.0,2.0,18.340000000000003,9.170000000000002,18
1336,CUST0000870757,53.19,1.0,1.0,53.19,53.19,39
1337,CUST0000662600,292.23,25.0,1.1363636363636365,13.283181818181818,11.689200000000001,268
1338,CUST0000231293,89.89999999999999,8.0,1.1428571428571428,12.842857142857142,11.237499999999999,102
1339,CUST0000508722,23.289999999999996,1.0,1.0,23.289999999999996,23.289999999999996,18
1340,CUST0000296815,5.53,2.0,1.0,2.765,2.765,6
1341,CUST0000492490,0.98,1.0,1.0,0.98,0.98,1
1342,CUST0000596085,16.01,1.0,1.0,16.01,16.01,11
1343,CUST0000132039,0.98,1.0,1.0,0.98,0.98,1
1344,CUST0000843473,35.7,1.0,1.0,35.7,35.7,54
1345,CUST0000994928,29.939999999999998,3.0,1.5,14.969999999999999,9.979999999999999,35
1346,CUST0000970853,333.45000000000005,21.0,1.05,16.672500000000003,15.87857142857143,238
1347,CUST0000957776,150.71,16.0,1.3333333333333333,12.559166666666668,9.419375,107
1348,CUST0000931908,109.98000000000003,4.0,1.0,27.495000000000008,27.495000000000008,72
1349,CUST0000053860,12.52,3.0,1.0,4.173333333333333,4.173333333333333,6
1350,CUST0000520813,45.489999999999995,4.0,1.3333333333333333,15.163333333333332,11.372499999999999,34
1351,CUST0000208696,67.42999999999999,19.0,1.1875,4.2143749999999995,3.5489473684210524,62
1352,CUST0000990509,13.14,1.0,1.0,13.14,13.14,8
1353,CUST0000899463,34.27,1.0,1.0,34.27,34.27,22
1354,CUST0000732505,60.23,19.0,1.0555555555555556,3.346111111111111,3.17,77
1355,CUST0000202135,98.42,15.0,1.3636363636363635,8.947272727272727,6.561333333333334,98
1356,CUST0000666226,297.82000000000005,47.0,1.3055555555555556,8.27277777777778,6.336595744680852,214
1357,CUST0000388830,16.64,1.0,1.0,16.64,16.64,12
1358,CUST0000546630,79.28,12.0,1.0,6.6066666666666665,6.6066666666666665,52
1359,CUST0000718240,25.130000000000003,1.0,1.0,25.130000000000003,25.130000000000003,22
1360,CUST0000393047,31.89,11.0,1.8333333333333333,5.315,2.899090909090909,27
1361,CUST0000189435,35.13,3.0,1.0,11.71,11.71,37
1362,CUST0000213069,153.39,8.0,1.0,19.17375,19.17375,151
1363,CUST0000707840,15.21,1.0,1.0,15.21,15.21,13
1364,CUST0000654250,120.83999999999999,6.0,1.0,20.139999999999997,20.139999999999997,7
1365,CUST0000915462,100.84,4.0,1.0,25.21,25.21,99
1366,CUST0000050780,11.48,2.0,1.0,5.74,5.74,8
1367,CUST0000661689,26.04,4.0,2.0,13.02,6.51,16
1368,CUST0000758622,398.25,145.0,1.8831168831168832,5.172077922077922,2.746551724137931,284
1369,CUST0000927485,90.47999999999999,4.0,1.0,22.619999999999997,22.619999999999997,71
1370,CUST0000581061,57.809999999999995,2.0,1.0,28.904999999999998,28.904999999999998,33
1371,CUST0000778112,4071.04,71.0,1.0441176470588236,59.868235294117646,57.33859154929577,4196
1372,CUST0000636171,49.23,7.0,1.1666666666666667,8.205,7.032857142857142,27
1373,CUST0000361310,125.96000000000002,4.0,1.0,31.490000000000006,31.490000000000006,92
1374,CUST0000334672,230.43000000000004,10.0,1.1111111111111112,25.60333333333334,23.043000000000003,131
1375,CUST0000614723,35.83,1.0,1.0,35.83,35.83,37
1376,CUST0000948373,28.46,1.0,1.0,28.46,28.46,24
1377,CUST0000554123,251.14999999999998,48.0,1.1428571428571428,5.979761904761904,5.232291666666666,193
1378,CUST0000990964,76.18999999999998,3.0,1.5,38.09499999999999,25.39666666666666,47
1379,CUST0000453588,5.13,2.0,1.0,2.565,2.565,2
1380,CUST0000833188,32.98,2.0,1.0,16.49,16.49,38
1381,CUST0000909229,63.300000000000004,5.0,1.0,12.66,12.66,27
1382,CUST0000030592,32.739999999999995,3.0,1.5,16.369999999999997,10.913333333333332,26
1383,CUST0000796375,206.90999999999997,19.0,1.2666666666666666,13.793999999999999,10.889999999999999,134
1384,CUST0000658030,230.96999999999997,37.0,1.1935483870967742,7.450645161290321,6.242432432432432,221
1385,CUST0000269009,59.95,4.0,1.0,14.9875,14.9875,41
1386,CUST0000416013,440.13,36.0,1.3846153846153846,16.928076923076922,12.225833333333334,324
1387,CUST0000231747,46.07000000000001,5.0,1.0,9.214000000000002,9.214000000000002,18
1388,CUST0000917659,185.22999999999996,20.0,1.0526315789473684,9.748947368421051,9.261499999999998,161
1389,CUST0000928030,105.05000000000001,10.0,1.0,10.505,10.505,96
1390,CUST0000590555,151.53,7.0,1.4,30.306,21.647142857142857,129
1391,CUST0000626491,17.15,3.0,1.0,5.716666666666666,5.716666666666666,25
1392,CUST0000973033,58.300000000000004,6.0,1.5,14.575000000000001,9.716666666666667,59
1393,CUST0000094368,44.3,1.0,1.0,44.3,44.3,35
1394,CUST0000064428,89.41,1.0,1.0,89.41,89.41,37
1395,CUST0000747199,40.78,3.0,1.0,13.593333333333334,13.593333333333334,33
1396,CUST0000842243,185.83000000000004,55.0,1.0576923076923077,3.5736538461538467,3.3787272727272737,360
1397,CUST0000399671,437.10999999999996,46.0,1.0454545454545454,9.934318181818181,9.502391304347825,424
1398,CUST0000552058,333.61,19.0,1.1176470588235294,19.624117647058824,17.55842105263158,211
1399,CUST0000818004,33.07,7.0,1.75,8.2675,4.724285714285714,22
1400,CUST0000500063,133.31000000000003,4.0,1.0,33.32750000000001,33.32750000000001,98
1401,CUST0000242943,53.78,8.0,1.1428571428571428,7.682857142857143,6.7225,50
1402,CUST0000657875,12.350000000000001,5.0,1.0,2.47,2.47,11
1403,CUST0000426205,35.77,2.0,1.0,17.885,17.885,27
1404,CUST0000783947,449.14000000000004,42.0,1.024390243902439,10.954634146341464,10.693809523809525,355
1405,CUST0000295508,80.28000000000002,5.0,1.0,16.056000000000004,16.056000000000004,42
1406,CUST0000862349,41.45000000000001,4.0,1.0,10.362500000000002,10.362500000000002,27
1407,CUST0000245749,142.06,3.0,1.0,47.35333333333333,47.35333333333333,133
1408,CUST0000590074,212.72,37.0,1.088235294117647,6.2564705882352944,5.749189189189189,184
1409,CUST0000094256,28.93,7.0,1.0,4.132857142857143,4.132857142857143,32
1410,CUST0000210800,12.19,2.0,1.0,6.095,6.095,10
1411,CUST0000110282,7.33,1.0,1.0,7.33,7.33,6
1412,CUST0000679785,20.28,1.0,1.0,20.28,20.28,16
1413,CUST0000213596,36.03,6.0,1.2,7.206,6.005,24
1414,CUST0000925041,78.62000000000002,7.0,1.0,11.231428571428575,11.231428571428575,68
1415,CUST0000239444,40.309999999999995,1.0,1.0,40.309999999999995,40.309999999999995,32
1416,CUST0000774241,81.21,20.0,1.0,4.060499999999999,4.060499999999999,92
1417,CUST0000729646,67.94,16.0,1.1428571428571428,4.852857142857142,4.24625,52
1418,CUST0000472121,45.18,4.0,1.0,11.295,11.295,36
1419,CUST0000259329,4.840000000000001,1.0,1.0,4.840000000000001,4.840000000000001,7
1420,CUST0000415504,9.87,3.0,3.0,9.87,3.2899999999999996,6
1421,CUST0000061813,4.71,1.0,1.0,4.71,4.71,3
1422,CUST0000940241,276.13,63.0,1.2857142857142858,5.63530612244898,4.383015873015873,152
1423,CUST0000587641,29.759999999999998,2.0,1.0,14.879999999999999,14.879999999999999,10
1424,CUST0000486918,348.43000000000006,19.0,1.0,18.33842105263158,18.33842105263158,422
1425,CUST0000744116,165.86999999999998,15.0,1.1538461538461537,12.759230769230767,11.057999999999998,101
1426,CUST0000286340,30.040000000000003,1.0,1.0,30.040000000000003,30.040000000000003,26
1427,CUST0000622514,47.739999999999995,1.0,1.0,47.739999999999995,47.739999999999995,44
1428,CUST0000059471,19.740000000000002,1.0,1.0,19.740000000000002,19.740000000000002,18
1429,CUST0000438993,607.47,21.0,1.2352941176470589,35.73352941176471,28.927142857142858,384
1430,CUST0000430866,7.0,1.0,1.0,7.0,7.0,5
1431,CUST0000553272,64.75999999999999,8.0,1.1428571428571428,9.251428571428571,8.094999999999999,56
1432,CUST0000255215,51.03999999999999,1.0,1.0,51.03999999999999,51.03999999999999,35
1433,CUST0000495398,64.11,1.0,1.0,64.11,64.11,35
1434,CUST0000347969,47.75999999999999,2.0,2.0,47.75999999999999,23.879999999999995,24
1435,CUST0000655570,12.660000000000002,2.0,1.0,6.330000000000001,6.330000000000001,17
1436,CUST0000182722,734.53,30.0,1.5,36.7265,24.484333333333332,505
1437,CUST0000742814,54.9,13.0,1.1818181818181819,4.990909090909091,4.223076923076923,55
1438,CUST0000074994,161.38000000000002,12.0,1.0909090909090908,14.670909090909094,13.448333333333336,132
1439,CUST0000388941,58.879999999999995,2.0,1.0,29.439999999999998,29.439999999999998,68
1440,CUST0000953110,138.56,7.0,1.1666666666666667,23.093333333333334,19.794285714285714,78
1441,CUST0000350287,71.58,6.0,1.0,11.93,11.93,57
1442,CUST0000144476,68.84,6.0,1.0,11.473333333333334,11.473333333333334,84
1443,CUST0000297799,33.56,2.0,1.0,16.78,16.78,26
1444,CUST0000196565,53.18,2.0,1.0,26.59,26.59,35
1445,CUST0000702030,179.67,11.0,1.375,22.45875,16.333636363636362,119
1446,CUST0000250178,167.23,12.0,1.0909090909090908,15.202727272727271,13.935833333333333,137
1447,CUST0000438271,141.11,7.0,1.0,20.15857142857143,20.15857142857143,113
1448,CUST0000166541,5.3500000000000005,1.0,1.0,5.3500000000000005,5.3500000000000005,15
1449,CUST0000584770,23.32,5.0,1.25,5.83,4.664,23
1450,CUST0000591389,3.44,2.0,1.0,1.72,1.72,12
1451,CUST0000263311,29.699999999999996,3.0,1.0,9.899999999999999,9.899999999999999,27
1452,CUST0000280159,61.00999999999999,9.0,1.8,12.201999999999998,6.778888888888888,59
1453,CUST0000515697,2.51,3.0,3.0,2.51,0.8366666666666666,6
1454,CUST0000297129,3.44,1.0,1.0,3.44,3.44,10
1455,CUST0000425485,1.8900000000000001,1.0,1.0,1.8900000000000001,1.8900000000000001,4
1456,CUST0000363720,0.8600000000000001,1.0,1.0,0.8600000000000001,0.8600000000000001,3
1457,CUST0000769822,6.93,5.0,1.6666666666666667,2.31,1.386,16
1458,CUST0000329524,233.72,18.0,1.5,19.476666666666667,12.984444444444444,133
1459,CUST0000581411,40.970000000000006,1.0,1.0,40.970000000000006,40.970000000000006,34
1460,CUST0000673345,40.47,2.0,1.0,20.235,20.235,27
1461,CUST0000543447,51.81,14.0,1.2727272727272727,4.71,3.700714285714286,22
1462,CUST0000312377,282.16999999999996,29.0,1.16,11.286799999999998,9.729999999999999,162
1463,CUST0000050605,22.23,2.0,1.0,11.115,11.115,14
1464,CUST0000084463,241.91,20.0,1.25,15.119375,12.0955,99
1465,CUST0000684293,104.2,12.0,1.3333333333333333,11.577777777777778,8.683333333333334,128
1466,CUST0000912582,14.91,1.0,1.0,14.91,14.91,9
1467,CUST0000114113,171.01,6.0,1.5,42.7525,28.501666666666665,145
1468,CUST0000971165,142.69000000000003,12.0,1.3333333333333333,15.854444444444447,11.890833333333335,114
1469,CUST0000144754,71.09,3.0,1.0,23.69666666666667,23.69666666666667,65
1470,CUST0000350310,48.55000000000001,1.0,1.0,48.55000000000001,48.55000000000001,36
1471,CUST0000770451,503.77,52.0,1.2380952380952381,11.994523809523809,9.687884615384615,430
1472,CUST0000934969,19.160000000000004,1.0,1.0,19.160000000000004,19.160000000000004,21
1473,CUST0000540341,15.15,3.0,1.0,5.05,5.05,12
1474,CUST0000030095,49.97,10.0,1.0,4.997,4.997,53
1475,CUST0000719069,70.03000000000002,6.0,1.0,11.671666666666669,11.671666666666669,90
1476,CUST0000624930,62.14,5.0,1.0,12.428,12.428,39
1477,CUST0000561980,44.34,7.0,1.0,6.3342857142857145,6.3342857142857145,44
1478,CUST0000213494,20.5,1.0,1.0,20.5,20.5,15
1479,CUST0000408886,34.24,3.0,1.0,11.413333333333334,11.413333333333334,26
1480,CUST0000113277,95.57000000000002,3.0,1.0,31.856666666666673,31.856666666666673,54
1481,CUST0000343455,15.15,1.0,1.0,15.15,15.15,13
1482,CUST0000978956,42.56,3.0,1.5,21.28,14.186666666666667,31
1483,CUST0000093119,84.62,18.0,1.2,5.641333333333334,4.7011111111111115,70
1484,CUST0000533984,127.77,8.0,1.0,15.97125,15.97125,112
1485,CUST0000182034,29.789999999999996,1.0,1.0,29.789999999999996,29.789999999999996,17
1486,CUST0000269288,22.74,2.0,2.0,22.74,11.37,18
1487,CUST0000410280,11.62,4.0,1.0,2.905,2.905,12
1488,CUST0000751869,73.13,10.0,1.0,7.313,7.313,75
1489,CUST0000879015,30.169999999999998,1.0,1.0,30.169999999999998,30.169999999999998,27
1490,CUST0000726742,62.77,4.0,1.0,15.6925,15.6925,42
1491,CUST0000540193,10.8,1.0,1.0,10.8,10.8,9
1492,CUST0000392248,4.99,1.0,1.0,4.99,4.99,2
1493,CUST0000195880,97.94999999999999,15.0,1.1538461538461537,7.534615384615384,6.529999999999999,91
1494,CUST0000099063,31.57,2.0,1.0,15.785,15.785,38
1495,CUST0000033021,266.76,26.0,1.4444444444444444,14.82,10.26,234
1496,CUST0000751265,84.71000000000001,3.0,1.0,28.236666666666668,28.236666666666668,58
1497,CUST0000485541,10.929999999999998,10.0,1.6666666666666667,1.8216666666666663,1.0929999999999997,14
1498,CUST0000197821,20.96,4.0,1.0,5.24,5.24,16
1499,CUST0000924591,115.57,24.0,1.0909090909090908,5.253181818181818,4.815416666666667,87
1500,CUST0000799209,58.41,1.0,1.0,58.41,58.41,51
1501,CUST0000796427,279.89,7.0,1.4,55.977999999999994,39.98428571428571,122
1502,CUST0000567067,75.65,10.0,1.25,9.45625,7.565,50
1503,CUST0000295948,25.79,1.0,1.0,25.79,25.79,16
1504,CUST0000431761,121.98000000000002,3.0,1.0,40.660000000000004,40.660000000000004,110
1505,CUST0000880238,266.04,9.0,1.0,29.560000000000002,29.560000000000002,248
1506,CUST0000279888,14.280000000000001,3.0,3.0,14.280000000000001,4.760000000000001,20
1507,CUST0000695518,92.77,4.0,1.0,23.1925,23.1925,100
1508,CUST0000357071,50.14,15.0,1.25,4.178333333333334,3.3426666666666667,52
1509,CUST0000700763,8.0,2.0,1.0,4.0,4.0,6
1510,CUST0000592043,13.339999999999998,2.0,1.0,6.669999999999999,6.669999999999999,4
1511,CUST0000579603,7.24,2.0,1.0,3.62,3.62,7
1512,CUST0000106510,47.81,6.0,1.0,7.968333333333334,7.968333333333334,27
1513,CUST0000524368,56.36,6.0,1.2,11.272,9.393333333333333,42
1514,CUST0000393496,61.15,3.0,1.0,20.383333333333333,20.383333333333333,53
1515,CUST0000692750,477.31000000000006,19.0,1.0,25.121578947368423,25.121578947368423,360
1516,CUST0000980195,150.09,8.0,1.0,18.76125,18.76125,73
1517,CUST0000320942,10.2,2.0,1.0,5.1,5.1,8
1518,CUST0000650245,31.93,4.0,1.0,7.9825,7.9825,20
1519,CUST0000347060,22.430000000000003,1.0,1.0,22.430000000000003,22.430000000000003,15
1520,CUST0000438704,159.07000000000002,22.0,1.375,9.941875000000001,7.230454545454546,155
1521,CUST0000779740,167.64,2.0,1.0,83.82,83.82,80
1522,CUST0000170204,23.700000000000003,1.0,1.0,23.700000000000003,23.700000000000003,14
1523,CUST0000402818,37.940000000000005,4.0,1.3333333333333333,12.646666666666668,9.485000000000001,22
1524,CUST0000937797,173.65000000000006,4.0,1.0,43.412500000000016,43.412500000000016,97
1525,CUST0000495847,51.45,2.0,2.0,51.45,25.725,46
1526,CUST0000044205,4.46,1.0,1.0,4.46,4.46,6
1527,CUST0000506753,30.61,4.0,1.0,7.6525,7.6525,30
1528,CUST0000546883,541.4100000000001,13.0,1.0833333333333333,45.11750000000001,41.64692307692308,358
1529,CUST0000167842,21.78,4.0,1.0,5.445,5.445,13
1530,CUST0000174561,156.37,22.0,1.1578947368421053,8.23,7.107727272727273,139
1531,CUST0000335958,53.739999999999995,3.0,1.0,17.91333333333333,17.91333333333333,35
1532,CUST0000383445,98.97999999999999,3.0,1.0,32.99333333333333,32.99333333333333,69
1533,CUST0000562821,5.22,3.0,1.5,2.61,1.74,8
1534,CUST0000437165,291.93,12.0,1.0,24.3275,24.3275,163
1535,CUST0000384844,30.189999999999998,1.0,1.0,30.189999999999998,30.189999999999998,27
1536,CUST0000225993,110.78999999999999,7.0,1.75,27.697499999999998,15.827142857142857,66
1537,CUST0000409048,40.1,2.0,1.0,20.05,20.05,33
1538,CUST0000634764,44.239999999999995,13.0,1.3,4.4239999999999995,3.403076923076923,37
1539,CUST0000458273,27.95,5.0,1.0,5.59,5.59,24
1540,CUST0000733356,10.149999999999999,1.0,1.0,10.149999999999999,10.149999999999999,10
1541,CUST0000305858,223.98000000000008,12.0,1.0,18.665000000000006,18.665000000000006,164
1542,CUST0000988850,34.75999999999999,12.0,2.4,6.951999999999998,2.896666666666666,36
1543,CUST0000748927,6.13,2.0,1.0,3.065,3.065,6
1544,CUST0000333675,8.610000000000001,2.0,1.0,4.305000000000001,4.305000000000001,8
1545,CUST0000158273,30.660000000000004,8.0,1.0,3.8325000000000005,3.8325000000000005,16
1546,CUST0000175080,73.8,1.0,1.0,73.8,73.8,65
1547,CUST0000940911,111.99000000000001,5.0,1.0,22.398000000000003,22.398000000000003,88
1548,CUST0000923911,143.91000000000003,10.0,1.0,14.391000000000002,14.391000000000002,134
1549,CUST0000383052,34.09,4.0,1.0,8.5225,8.5225,24
1550,CUST0000368057,41.449999999999996,2.0,1.0,20.724999999999998,20.724999999999998,39
1551,CUST0000793719,27.839999999999996,2.0,2.0,27.839999999999996,13.919999999999998,36
1552,CUST0000864525,149.33999999999997,4.0,1.0,37.334999999999994,37.334999999999994,105
1553,CUST0000339488,19.33,1.0,1.0,19.33,19.33,16
1554,CUST0000050375,21.52,1.0,1.0,21.52,21.52,14
1555,CUST0000438442,224.92999999999995,3.0,1.0,74.97666666666665,74.97666666666665,210
1556,CUST0000071812,74.99,2.0,1.0,37.495,37.495,47
1557,CUST0000938532,6.66,2.0,2.0,6.66,3.33,9
1558,CUST0000733647,59.459999999999994,4.0,1.0,14.864999999999998,14.864999999999998,26
1559,CUST0000939853,107.93000000000002,6.0,1.2,21.586000000000006,17.988333333333337,69
1560,CUST0000092447,13.27,1.0,1.0,13.27,13.27,15
1561,CUST0000586803,3.93,1.0,1.0,3.93,3.93,3
1562,CUST0000325587,39.24,3.0,1.0,13.08,13.08,21
1563,CUST0000493565,8.950000000000001,1.0,1.0,8.950000000000001,8.950000000000001,5
1564,CUST0000894284,37.76,3.0,1.0,12.586666666666666,12.586666666666666,21
1565,CUST0000586440,5.88,1.0,1.0,5.88,5.88,7
1566,CUST0000078836,6.819999999999999,2.0,1.0,3.4099999999999997,3.4099999999999997,18
1567,CUST0000637773,39.82000000000001,4.0,1.3333333333333333,13.273333333333335,9.955000000000002,26
1568,CUST0000078366,187.97,10.0,1.1111111111111112,20.885555555555555,18.797,127
1569,CUST0000871534,78.10999999999999,12.0,1.2,7.810999999999998,6.509166666666665,65
1570,CUST0000684249,12.28,1.0,1.0,12.28,12.28,14
1571,CUST0000079950,25.21,1.0,1.0,25.21,25.21,38
1572,CUST0000770701,170.84,5.0,1.0,34.168,34.168,116
1573,CUST0000534101,38.77,2.0,1.0,19.385,19.385,37
1574,CUST0000529710,64.58999999999999,5.0,1.0,12.917999999999997,12.917999999999997,51
1575,CUST0000384188,3.8000000000000003,1.0,1.0,3.8000000000000003,3.8000000000000003,7
1576,CUST0000120121,29.45,4.0,1.0,7.3625,7.3625,25
1577,CUST0000971804,33.800000000000004,1.0,1.0,33.800000000000004,33.800000000000004,39
1578,CUST0000787886,35.8,2.0,1.0,17.9,17.9,38
1579,CUST0000447443,268.48999999999995,8.0,1.0,33.561249999999994,33.561249999999994,219
1580,CUST0000564482,32.43,9.0,1.0,3.6033333333333335,3.6033333333333335,32
1581,CUST0000444719,69.08,8.0,1.0,8.635,8.635,56
1582,CUST0000528323,102.21,3.0,1.0,34.07,34.07,66
1583,CUST0000209765,63.04,5.0,1.0,12.608,12.608,35
1584,CUST0000977981,10.239999999999998,1.0,1.0,10.239999999999998,10.239999999999998,12
1585,CUST0000994908,21.759999999999998,3.0,1.0,7.253333333333333,7.253333333333333,19
1586,CUST0000434489,514.03,13.0,1.0833333333333333,42.83583333333333,39.54076923076923,295
1587,CUST0000229381,26.01,1.0,1.0,26.01,26.01,18
1588,CUST0000538325,5.29,2.0,2.0,5.29,2.645,5
1589,CUST0000942900,148.07000000000002,21.0,1.3125,9.254375000000001,7.050952380952382,159
1590,CUST0000166678,1.31,1.0,1.0,1.31,1.31,2
1591,CUST0000759450,98.89999999999998,2.0,1.0,49.44999999999999,49.44999999999999,100
1592,CUST0000371874,3.08,1.0,1.0,3.08,3.08,2
1593,CUST0000901001,10.389999999999999,1.0,1.0,10.389999999999999,10.389999999999999,15
1594,CUST0000030827,51.519999999999996,1.0,1.0,51.519999999999996,51.519999999999996,41
1595,CUST0000432709,142.88999999999993,3.0,1.0,47.629999999999974,47.629999999999974,128
1596,CUST0000997635,367.62,99.0,1.523076923076923,5.655692307692307,3.7133333333333334,225
1597,CUST0000596336,163.62,10.0,1.25,20.4525,16.362000000000002,101
1598,CUST0000205748,88.19,1.0,1.0,88.19,88.19,46
1599,CUST0000861392,73.49000000000001,2.0,2.0,73.49000000000001,36.745000000000005,44
1600,CUST0000958950,59.60000000000001,4.0,1.3333333333333333,19.86666666666667,14.900000000000002,27
1601,CUST0000369056,26.48,2.0,1.0,13.24,13.24,16
